"","OBJECTID","Unique School ID","Year corresponding to survey record","Postal state abbreviation code","NCES Agency ID","State Local Education Number","Education Agency Name","School name","Location address, street 1","Location address, street 2","Location city","Location state","Location 5 digit ZIP code","Location Secondary ZIP code","Telephone number","Whether a Charter School","Virtual School Status","Grades Offered - Lowest","Grades Offered - Highest","School level","Start of year status (code)","School type (description)","Start of year Status (description)","Locale Code","County Name","Total of free lunch and reduced-price lunch eligible","Free Lunch Program","Reduced-Lunch Program","Direct Certification","Prekindergarten students","Kindergarten students","Grade 1 students","Grade 2 students","Grade 3 students","Grade 4 students","Grade 5 students","Grade 6 students","Grade 7 students","Grade 8 students","Grade 9 students","Grade 10 students","Grade 11 students","Grade 12 students","Grade 13 students","Ungraded students","Adult Education Students","Total Male Enrollment","Total Female Enrollment","Total students, all grades (includes AE)","Total elementary/secondary students (excludes AE)","Total Teachers","Student teacher ratio","All Students - American Indian/Alaska Native - Male","All Students - American Indian/Alaska Native - Female","All Students - American Indian/Alaska Native","All Students - Asian - Male","All Students - Asian - Female","All Students - Asian","All Students - Black or African American - Male","All Students - Black or African American - Female","All Students - Black  or African American","All Students - Native Hawai'ian or Other Pacific Islander - Male","All Students - Native Hawai'ian or Other Pacific Islander - Female","All Students - Native Hawai'ian or Other Pacific Islander","All Students - Hispanic - Male","All Students - Hispanic - Female","All Students - Hispanic","All Students - Two or More Races - Male","All Students - Two or More Races - Female","All Students - Two or More Races","All Students - White - Male","All Students - White - Female","All Students - White","Latitude","Longitude","PctNonWhite","x","y","Total_TravelTime_SERV10","Total_TravelTime_SERV22","Total_TravelTime_SERV50","Total_TravelTime_SERV52","Total_TravelTime_SERV56","Total_TravelTime_SERV57","Total_TravelTime_SERV58","Total_TravelTime_SERV59","Total_TravelTime_SERV80","Total_Kilometers_SERV10","Total_Kilometers_SERV22","Total_Kilometers_SERV50","Total_Kilometers_SERV52","Total_Kilometers_SERV56","Total_Kilometers_SERV57","Total_Kilometers_SERV58","Total_Kilometers_SERV59","Total_Kilometers_SERV80"
"1033",93274,"510189002536.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","Twin Hickory Elementary","4900 Twin Hickory Lake Dr",NA,"Glen Allen","VA",23059,NA,"(804)360-4700","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","21-Suburb: Large","Henrico County",62,53,9,53,13,62,83,79,109,95,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,282,547,547,35,15.63,0,2,2,144,157,301,19,18,37,1,0,1,15,10,25,24,20,44,62,75,137,37.6724,-77.5991,75,-77.5991,37.6724,15.6080505436585,49.2890236068608,121.919978522395,69.1870835473752,20.6019137915508,NA,127.652908518501,175.151467603967,NA,16.9362892298951,70.8810934529056,179.256824985973,116.970085242074,23.9936505905609,NA,181.96498647074,258.883670278668,NA
"1034",93275,"510189002756.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","Colonial Trail Elementary","12101 Bacova Drive",NA,"Glen Allen","VA",23059,NA,"(804)364-0055","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","21-Suburb: Large","Henrico County",118,104,14,104,2,98,133,117,96,124,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,339,666,666,38.5,17.3,1,4,5,192,204,396,42,36,78,0,1,1,19,29,48,15,16,31,58,49,107,37.660466,-77.614046,84,-77.614046,37.660466,15.6618763542994,49.3428494175017,109.873420236502,72.3749459294736,20.6557396021916,NA,130.840770900599,NA,108.702479184799,12.7648024028463,66.7096066258568,179.246228464864,119.114920741685,19.8221637635121,NA,184.109821970351,NA,178.997432649721
"1035",93276,"510189002757.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","ELKO MIDDLE","5901 Elko Road",NA,"Sandston","VA",23150,NA,"(804)328-4110","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","41-Rural: Fringe","Henrico County",650,650,0,650,NA,NA,NA,NA,NA,NA,NA,237,245,248,NA,NA,NA,NA,NA,NA,NA,374,356,730,730,54.5,13.39,0,2,2,0,4,4,227,217,444,1,0,1,53,50,103,15,16,31,78,67,145,37.5036,-77.233,80,-77.233,37.5036,15.5929843095175,33.6057425650854,85.2016745623441,47.7032002553156,22.7505511541585,NA,133.643673332903,NA,84.0308745436976,19.401410849886,50.4187675577938,136.40133132185,76.2700235986708,28.1892417181541,NA,193.559541526556,NA,136.152592727166
"1036",93277,"510189002788.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","Harvie Elementary","3401 Harvie Road",NA,"Richmond","VA",23223,NA,"(804)343-7010","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","21-Suburb: Large","Henrico County",445,445,0,445,41,68,67,75,94,89,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,237,495,495,37,13.38,1,0,1,3,2,5,235,218,453,1,0,1,7,1,8,9,11,20,2,5,7,37.5711,-77.3795,99,-77.3795,37.5711,9.47835448269458,38.6087621137556,95.1044750240723,57.6060007170438,14.534463746092,NA,129.607924044377,NA,93.9335950075253,5.41956079799577,50.6765758616164,151.011453621034,90.8801458978547,7.73991196045337,NA,182.288632789363,NA,150.762623473616
"1037",93278,"510189002833.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","HOLMAN MIDDLE","600 Concourse Blvd.",NA,"Glen Allen","VA",23059,NA,"(804)346-1300","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","21-Suburb: Large","Henrico County",334,297,37,297,NA,NA,NA,NA,NA,NA,NA,281,293,276,NA,NA,NA,NA,NA,NA,NA,443,407,850,850,51.25,16.59,1,0,1,130,98,228,47,48,95,0,0,0,53,57,110,24,19,43,188,185,373,37.689779,-77.590222,56,-77.590222,37.689779,19.1523602471984,52.8333333104007,125.464288225935,72.7313932509151,24.1462234950907,NA,131.197218222041,178.695777307507,NA,16.8969541742132,70.8417583972237,179.217489930291,116.930750186392,23.954315534879,NA,181.925651415058,258.844335222986,NA
"1038",93279,"510189002837.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","GLEN ALLEN HIGH","10700 Staples Mill Road",NA,"Glen Allen","VA",23060,NA,"(804)501-3300","No","Supplemental Virtual","09","12","High",1,"Regular School","Currently operational","21-Suburb: Large","Henrico County",589,524,65,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,495,488,509,NA,NA,NA,1000,1006,2006,2006,111.5,17.99,4,0,4,140,152,292,168,169,337,0,0,0,88,76,164,61,67,128,539,542,1081,37.666,-77.5342,46,-77.5342,37.666,14.3366263648399,47.8249671886202,103.707357027199,66.2088827201701,19.1378692803427,NA,124.674707691296,NA,102.536415975495,9.13377948992379,69.2173318818796,171.28027513202,111.148967408841,22.3299347959021,NA,176.143868637507,NA,171.031479316877
"1039",93280,"510189002840.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","EVENING SCHOOL OF EXCELLENCE","2204 Mountain Rd.",NA,"Glen Allen","VA",23060,NA,"(804)652-3717","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","21-Suburb: Large","Henrico County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.662227,-77.482596,NA,-77.482596,37.662227,10.495405724295,43.1961268189566,99.0785166575349,61.5800423505065,14.5090289106791,NA,120.045867321632,NA,97.9075756058317,13.0793347075357,62.8467790873501,164.909722337491,104.778414614311,15.9593820013726,NA,169.773315842977,NA,164.660926522347
"1040",93281,"510189002841.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","CENTER FOR DIVERSIFIED STUDIES","2204 Mountain Road",NA,"Glen Allen","VA",23060,NA,"(804)261-5058","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","21-Suburb: Large","Henrico County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.662227,-77.482596,NA,-77.482596,37.662227,10.495405724295,43.1961268189566,99.0785166575349,61.5800423505065,14.5090289106791,NA,120.045867321632,NA,97.9075756058317,13.0793347075357,62.8467790873501,164.909722337491,104.778414614311,15.9593820013726,NA,169.773315842977,NA,164.660926522347
"1041",93282,"510189002842.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","Program for Academic and Career Enhancement (PACE)","2204 Mountain Road",NA,"Glen Allen","VA",23060,NA,"(804)652-3717","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","21-Suburb: Large","Henrico County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.662227,-77.482596,NA,-77.482596,37.662227,10.495405724295,43.1961268189566,99.0785166575349,61.5800423505065,14.5090289106791,NA,120.045867321632,NA,97.9075756058317,13.0793347075357,62.8467790873501,164.909722337491,104.778414614311,15.9593820013726,NA,169.773315842977,NA,164.660926522347
"1042",93283,"510189002844.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","ISEAP Program","201 E. Nine Mile Road",NA,"Highland Springs","VA",23075,NA,"(804)652-3717","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","21-Suburb: Large","Henrico County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.54418,-77.326631,NA,-77.326631,37.54418,9.81478522702475,35.4414618096538,89.2733826547087,51.7749083476803,16.9723520716658,NA,131.726218338604,NA,88.1025636733181,10.2075782951494,54.2232260186822,145.196916796899,85.0656090737193,18.9954091634175,NA,189.645352984271,NA,144.948147684636
"1043",93284,"510189002845.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","GENERAL ACADEMIC DEVELOPMENT","201 E. Nine Mile Road",NA,"Highland Springs","VA",23075,NA,"(804)652-3717","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","21-Suburb: Large","Henrico County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.54418,-77.326631,NA,-77.326631,37.54418,9.81478522702475,35.4414618096538,89.2733826547087,51.7749083476803,16.9723520716658,NA,131.726218338604,NA,88.1025636733181,10.2075782951494,54.2232260186822,145.196916796899,85.0656090737193,18.9954091634175,NA,189.645352984271,NA,144.948147684636
"1044",93285,"510189002940.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","Henrico Community Academy","2915 Williamsburg Road",NA,"Henrico","VA",23231,NA,"(804)236-5730","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","21-Suburb: Large","Henrico County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5168,-77.376682,NA,-77.376682,37.5168,8.78979115703572,34.4225818348599,93.0091280887089,55.5106537816805,16.4831855471087,NA,135.246860481745,NA,91.8383091073183,5.67976483370126,49.2230691124098,148.719957064699,88.5886493415192,14.8148628528483,NA,188.955857393916,NA,148.471187952436
"1045",93286,"510189002952.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","EMPOWERMENT ACADEMY","5915 Nine Mile Road",NA,"Henrico","VA",23223,NA,"(804)328-4280","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","21-Suburb: Large","Henrico County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.550422,-77.344146,NA,-77.344146,37.550422,9.87061676287783,38.512167752223,92.3441253594598,54.8456510524314,17.5640111529508,NA,133.009311679589,NA,91.1733063780692,6.39345068912449,56.2579067012315,147.231505926714,87.1001982035342,15.5285487082715,NA,187.005393011302,NA,146.982736814451
"1046",93287,"510189002953.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","David A. Kaechele Elementary","5680 Pouncey Tract Road",NA,"Glen Allen","VA",23059,NA,"(804)364-8080","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","21-Suburb: Large","Henrico County",64,60,4,60,16,66,80,72,86,93,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,238,493,493,33.5,14.72,2,1,3,100,92,192,23,19,42,0,0,0,9,7,16,15,12,27,106,107,213,37.6927,-77.6308,57,-77.6308,37.6927,20.2089329024615,53.8899059656638,126.838397621159,74.3811740761836,25.2027961503538,NA,132.571327617265,180.069886702732,NA,16.6791971755066,70.6240013985171,170.600448568792,120.810088677187,23.7365585361724,NA,173.308610053559,250.227293861486,NA
"1047",93288,"510189003098.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","HENRICO VIRTUAL ACADEMY","3820 Nine Mile Road",NA,"Henrico","VA",23223,NA,"(804)305-9263","No","Full Virtual","KG","12","Other",1,"Regular School","Currently operational","21-Suburb: Large","Henrico County",-1,-1,-1,-1,NA,17,34,46,55,61,66,64,86,94,70,77,72,53,NA,NA,NA,390,405,795,795,72,11.04,0,2,2,16,22,38,251,252,503,0,0,0,22,22,44,29,23,52,72,84,156,37.550619,-77.344189,80,-77.344189,37.550619,8.85199874579927,37.7397045203008,91.5716621275375,54.0731878205091,16.5453931358722,NA,131.99069366251,NA,90.4008431461469,6.09863343359076,56.1169514452095,147.090550670692,86.9592429475122,15.2337314527378,NA,186.710575755769,NA,146.841781558429
"1048",93289,"510189003124.00","2022-2023","VA",5101890,"VA-043","Henrico County Public Schools","An Achievable Dream Middle and High School Oak Avenue Comple","15 S. Oak Avenue",NA,"Highland Springs","VA",23074,NA,"(804)652-3600","No","Not Reported","M","M","Not reported",7,"Regular School","School to be operational within two years","21-Suburb: Large","Henrico County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.539797,-77.324393,NA,-77.324393,37.539797,11.3178926721262,36.9445692547552,90.7764900998102,53.2780157927817,18.4754595167672,NA,133.229325783705,NA,89.6056711184195,10.2780509169867,54.2936986405195,145.267389418736,85.1360816955566,19.0658817852549,NA,189.715825606108,NA,145.018620306474
"1049",93290,"510192000837.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","BASSETT HIGH","85 Riverside Dr",NA,"Bassett","VA",24055,9307,"(276)629-1731","No","Supplemental Virtual","09","12","High",1,"Regular School","Currently operational","41-Rural: Fringe","Henry County",1100,1100,0,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,295,242,221,NA,NA,NA,573,534,1107,1107,88.5,12.51,2,0,2,0,1,1,98,81,179,0,0,0,103,117,220,45,44,89,325,291,616,36.7275,-79.9628,44,-79.9628,36.7275,19.1354738332106,48.6250314339484,257.475244850691,139.787133472048,210.051504795353,239.387599387228,301.346334319735,418.855213843275,66.3998819765214,13.1915593455112,70.5834748862514,431.117460089365,216.063550961572,305.183993776503,399.846677270746,472.890402746281,690.398647375778,87.0251363747928
"1050",93291,"510192000838.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","Campbell Court Elementary","220 Campbell Ct",NA,"Bassett","VA",24055,NA,"(276)629-5344","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","32-Town: Distant","Henry County",249,249,0,249,18,44,48,38,35,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,135,269,269,18,14.94,0,0,0,0,0,0,17,19,36,1,0,1,17,18,35,14,16,30,85,82,167,36.757,-79.9825,38,-79.9825,36.757,20.2043090975011,51.7335064937459,253.473532612909,140.912058050191,213.159979855151,242.496074447026,302.471258897877,414.853501605493,69.5083570363189,17.0396872834626,73.9803279523766,427.074646407443,212.52557813048,308.580862101417,403.243545595661,469.35242991519,686.355833693856,90.421989440918
"1051",93292,"510192000840.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","LAUREL PARK MIDDLE","280 Laurel Park Avenue",NA,"Martinsville","VA",24112,NA,"(276)632-7216","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","41-Rural: Fringe","Henry County",779,779,0,779,NA,NA,NA,NA,NA,NA,NA,253,238,295,NA,NA,NA,NA,NA,NA,NA,420,366,786,786,59.75,13.15,0,1,1,3,2,5,127,119,246,0,0,0,59,49,108,30,26,56,201,169,370,36.685323,-79.779825,53,-79.779825,36.685323,12.2159168880747,33.9246935333241,245.250345477634,126.899638937062,195.351166894729,236.986591363216,311.208125749999,429.486149759162,63.9988787089981,8.91315650048806,44.986033650115,355.280655846455,188.705641610824,279.586567799155,394.159209179141,450.43692818495,712.73230507763,81.3375767304532
"1052",93293,"510192000847.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","FIELDALE-COLLINSVILLE MIDDLE","645 Miles Road",NA,"Collinsville","VA",24078,NA,"(276)647-3841","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","32-Town: Distant","Henry County",795,795,0,795,NA,NA,NA,NA,NA,NA,NA,251,263,291,NA,NA,NA,NA,NA,NA,NA,426,379,805,805,62.75,12.83,2,0,2,0,1,1,69,62,131,0,0,0,83,64,147,32,33,65,240,219,459,36.7088,-79.9217,43,-79.9217,36.7088,11.0964425637192,47.621715104953,258.947367049263,140.596660508691,209.048188466358,242.517502519932,302.814873355448,425.23978455823,69.5297898657143,6.81587260638331,57.1613480226118,367.455970218952,200.880955983321,291.761882171652,400.163973584507,474.058712243636,695.64260231991,87.3423411358195
"1053",93294,"510192000848.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","Meadow View Elementary","740 Figsboro Road",NA,"Martinsville","VA",24112,NA,"(276)647-7676","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","41-Rural: Fringe","Henry County",595,595,0,595,64,103,99,84,106,111,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,320,674,674,41,16.44,0,0,0,2,2,4,81,71,152,0,0,0,80,73,153,28,31,59,163,143,306,36.750456,-79.880319,55,-79.880319,36.750456,9.37491341342104,46.0053441944251,257.330996138735,137.505290908823,207.43181755583,245.679515773374,299.06449175651,426.301195842705,72.691803119156,7.36728036898776,58.0230012991322,368.317623495472,211.534014097689,292.623535448173,398.5840933931,468.360865882399,698.513886374108,85.7624609444119
"1054",93295,"510192000853.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","Rich Acres Elementary","400 Rich Acres School Rd",NA,"Martinsville","VA",24112,8837,"(276)638-3366","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","32-Town: Distant","Henry County",223,223,0,223,21,33,47,43,35,41,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,121,251,251,19,13.21,0,0,0,1,0,1,59,49,108,0,0,0,23,30,53,14,10,24,33,32,65,36.6392,-79.8721,74,-79.8721,36.6392,14.7764478784791,40.6216451990012,251.947297143311,133.596590602739,202.048118560406,231.384297427264,308.116387538739,421.698517346739,58.3965847730464,9.40095437330634,56.9759868268883,367.270609023228,200.695594787598,291.576520975929,386.239456240192,485.460580397368,700.528616591805,73.4178237915039
"1055",93296,"510192000855.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","Drewry Mason Elementary","45 Drewry Mason Drive",NA,"Ridgeway","VA",24148,NA,"(276)956-3154","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","32-Town: Distant","Henry County",383,383,0,383,22,53,71,66,56,70,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,198,404,404,24,16.83,1,0,1,0,0,0,32,31,63,0,0,0,34,21,55,25,31,56,114,115,229,36.606803,-79.86073,43,-79.86073,36.606803,15.908905951547,38.8322001381868,250.157852082496,131.807145541925,200.258673499591,226.695242212101,309.751278365318,423.333408173318,53.7074685227268,14.3199738655366,54.914930482937,365.209552679277,198.634538443646,289.515464631977,381.031873559571,488.605807622752,703.67384381719,68.2103021460389
"1056",93297,"510192000857.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","Sanville Elementary","19 Sanville School Rd",NA,"Bassett","VA",24055,NA,"(276)629-5301","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","41-Rural: Fringe","Henry County",220,220,0,220,19,33,33,35,47,36,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,119,238,238,18.5,12.86,0,0,0,0,0,0,8,4,12,0,0,0,17,14,31,10,7,17,84,94,178,36.716,-80.0523,25,-80.0523,36.716,25.5021146371058,53.1349272296501,249.00689059998,146.109872633388,214.561400591055,243.89749518293,309.561798907763,410.386859592563,70.9097777722231,21.1344664645182,75.4636302352388,422.814614540841,219.183238195948,310.064164384279,404.726847878523,484.185997700982,682.095801827254,91.9053069825692
"1057",93298,"510192000859.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","G.W. Carver Elementary","220 Trott Circle",NA,"Martinsville","VA",24112,NA,"(276)957-2226","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","41-Rural: Fringe","Henry County",420,420,0,420,38,56,75,69,70,75,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,244,461,461,31,14.87,1,0,1,1,1,2,39,46,85,0,0,0,28,30,58,24,28,52,124,139,263,36.6718,-79.9389,43,-79.9389,36.6718,17.3818605197556,45.8533068068503,257.17895875116,138.828252210588,207.279780168255,236.61587476013,306.009548200337,421.434271713519,63.6281621059128,13.4869621846271,63.9943867585704,374.289008954911,207.71399471928,298.594920907611,393.257604401854,477.167742993845,697.315266035206,80.4359719531665
"1058",93299,"510192000860.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","Stanleytown Elementary","74 Edgewood Dr",NA,"Stanleytown","VA",24168,NA,"(276)629-5084","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","41-Rural: Fringe","Henry County",221,221,0,221,43,32,38,33,39,49,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,137,267,267,21.5,12.42,1,0,1,1,0,1,24,27,51,0,0,0,17,19,36,16,6,22,71,85,156,36.7368,-79.9402,42,-79.9402,36.7368,15.6205596486903,48.5304982946145,258.239700152955,136.734051681193,209.956971656019,239.293066247895,298.29325252888,419.619669145538,66.3053488371875,12.9920823795622,72.2269315750875,431.656157561893,212.630843404802,306.827465724128,401.490149218372,469.457695189512,690.937344848305,88.668608322418
"1059",93300,"510192002125.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","MAGNA VISTA HIGH","701 Magna Vista School Rd",NA,"Ridgeway","VA",24148,NA,"(276)956-3147","No","Supplemental Virtual","09","12","High",1,"Regular School","Currently operational","41-Rural: Fringe","Henry County",1082,1082,0,1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,304,243,245,NA,NA,NA,595,509,1104,1104,81.75,13.5,1,0,1,4,5,9,165,144,309,1,0,1,77,71,148,35,35,70,312,254,566,36.5928,-79.8896,49,-79.8896,36.5928,19.7386746460153,43.091625560319,254.417277504629,134.069859385712,204.518098921724,227.058600040818,311.656924540682,421.595901004975,54.0708263514445,15.6374485125548,60.7849563994864,371.079578595826,212.040532990878,295.385490548527,381.967412937125,490.329673413569,699.632977247167,69.1458415235933
"1060",93301,"510192002443.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","Mount Olivet Elementary","255 Lancer Lane",NA,"Martinsville","VA",24112,NA,"(276)638-1022","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","32-Town: Distant","Henry County",251,251,0,251,27,34,34,37,48,37,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,139,280,280,20,14,0,0,0,0,1,1,54,62,116,0,0,0,19,17,36,13,13,26,55,46,101,36.6864,-79.8117,64,-79.8117,36.6864,10.0909972663523,35.4771420756643,246.802794019974,128.452087479402,196.903615437069,238.539039905556,308.146987963722,431.038598301502,65.5513272513383,5.96592289475038,47.4093101456956,357.703932342036,191.128918106405,282.009844294736,396.582485674722,419.7532443839,715.15558157321,83.7608532260339
"1061",93302,"510192002839.00","2022-2023","VA",5101920,"VA-044","Henry County Public Schools","Axton Elementary","1500 Axton School Road",NA,"Axton","VA",24054,NA,"(276)650-1193","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","42-Rural: Distant","Henry County",332,332,0,332,34,52,62,48,51,50,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,179,364,364,23,15.83,0,0,0,0,0,0,42,49,91,0,0,0,43,50,93,22,13,35,78,67,145,36.6611,-79.7134,60,-79.7134,36.6611,14.6498000705907,26.9623262749518,238.287978219262,119.93727167869,188.388799636357,238.708119320343,304.245758491626,431.207612887196,58.7997480005257,15.0254021908099,36.7243932320384,347.019015428378,180.444001192748,271.324927381079,399.616383610918,442.175287766873,718.189632097297,84.0927019068591
"1062",93303,"510195000861.00","2022-2023","VA",5101950,"VA-045","Highland County Public Schools","Highland Elementary","252 Myers/Moon Rd",NA,"Monterey","VA",24465,NA,"(540)468-6360","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","43-Rural: Remote","Highland County",43,38,5,38,10,12,15,13,18,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,50,97,97,10.25,9.46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,45,49,94,38.4073,-79.5792,3,-79.5792,38.4073,45.5680841355422,68.0111436626863,214.133386205082,67.9900561908503,156.82659127335,395.84232965723,221.109315093452,400.904204776998,247.682905609682,57.9471852657451,75.1754742892341,308.799085301043,80.0789202391372,242.988932908805,629.192860909884,312.173380666425,654.444862295433,336.020562415054
"1063",93304,"510195000862.00","2022-2023","VA",5101950,"VA-045","Highland County Public Schools","HIGHLAND HIGH","244 Myers/Moon Rd",NA,"Monterey","VA",24465,NA,"(540)468-6320","No","Supplemental Virtual","06","12","High",1,"Regular School","Currently operational","43-Rural: Remote","Highland County",31,27,4,27,NA,NA,NA,NA,NA,NA,NA,18,16,10,23,13,10,13,NA,NA,NA,45,58,103,103,14.25,7.23,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,1,3,42,56,98,38.4073,-79.5792,5,-79.5792,38.4073,45.5680841355422,68.0111436626863,214.133386205082,67.9900561908503,156.82659127335,395.84232965723,221.109315093452,400.904204776998,247.682905609682,57.9471852657451,75.1754742892341,308.799085301043,80.0789202391372,242.988932908805,629.192860909884,312.173380666425,654.444862295433,336.020562415054
